sample_id,ground_truth,prediction,confidence,evidence,key_fields,raw_response,model,prompt_name,status,error_message
CYB499-084,Malicious,Malicious,High,"PowerShell script loads System.DirectoryServices.Protocols, reads a passwords.txt file, iterates through passwords, and attempts LDAP NTLM binds for the current username while printing valid credentials—clear evidence of password spraying/brute-force activity.","[""provider"", ""event_id"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""provider"",""event_id"",""command_line"",""script_block_text""],""evidence"":""PowerShell script loads System.DirectoryServices.Protocols, reads a passwords.txt file, iterates through passwords, and attempts LDAP NTLM binds for the current username while printing valid credentials—clear evidence of password spraying/brute-force activity.""}",gpt-5.4,structured,completed,
CYB499-085,Benign,Benign,Medium,"PowerShell event 400 indicates engine start/host application details, not execution of a clearly malicious payload. The command line creates a PSCredential object from hardcoded plaintext credentials, which is insecure/suspicious but can be legitimate administrative or testing activity without additional malicious indicators.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell event 400 indicates engine start/host application details, not execution of a clearly malicious payload. The command line creates a PSCredential object from hardcoded plaintext credentials, which is insecure/suspicious but can be legitimate administrative or testing activity without additional malicious indicators.""}",gpt-5.4,structured,completed,
CYB499-086,Malicious,Malicious,High,"PowerShell script loads System.DirectoryServices.Protocols, reads a passwords.txt file, iterates through passwords, and attempts LDAP/NTLM binds for the current username while printing valid credentials on success. This is consistent with password spraying/brute-force credential validation activity.","[""provider"", ""event_id"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""provider"",""event_id"",""command_line"",""script_block_text""],""evidence"":""PowerShell script loads System.DirectoryServices.Protocols, reads a passwords.txt file, iterates through passwords, and attempts LDAP/NTLM binds for the current username while printing valid credentials on success. This is consistent with password spraying/brute-force credential validation activity.""}",gpt-5.4,structured,completed,
CYB499-087,Benign,Benign,Medium,"Security-Auditing event 4738 indicates a user account was changed; the only actor shown is the local machine account WORKGROUP\SERVER002$, which commonly performs legitimate account/computer account updates. No suspicious process, command line, network, or registry indicators are provided.","[""event_id"", ""provider"", ""user""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""provider"",""user""],""evidence"":""Security-Auditing event 4738 indicates a user account was changed; the only actor shown is the local machine account WORKGROUP\\SERVER002$, which commonly performs legitimate account/computer account updates. No suspicious process, command line, network, or registry indicators are provided.""}",gpt-5.4,structured,completed,
CYB499-088,Benign,Benign,High,Sysmon Event ID 1 shows a process launched by wuauclt.exe as NT AUTHORITY\SYSTEM from the Windows SoftwareDistribution update path. The executable name AM_Delta_Patch_1.427.605.0.exe and quiet WD update arguments are consistent with a legitimate Windows Defender delta patch installation.,"[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows a process launched by wuauclt.exe as NT AUTHORITY\\SYSTEM from the Windows SoftwareDistribution update path. The executable name AM_Delta_Patch_1.427.605.0.exe and quiet WD update arguments are consistent with a legitimate Windows Defender delta patch installation.""}",gpt-5.4,structured,completed,
CYB499-089,Benign,Benign,Medium,"Security event 4672 from Microsoft-Windows-Security-Auditing indicates special privileges assigned to a new logon; with only NT AUTHORITY\SYSTEM on a server and no suspicious process, command line, or network context, this is commonly normal system activity.","[""event_id"", ""provider"", ""user""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""provider"",""user""],""evidence"":""Security event 4672 from Microsoft-Windows-Security-Auditing indicates special privileges assigned to a new logon; with only NT AUTHORITY\\SYSTEM on a server and no suspicious process, command line, or network context, this is commonly normal system activity.""}",gpt-5.4,structured,completed,
CYB499-090,Malicious,Malicious,High,"Sysmon Event ID 1 shows reg.exe launched from cmd.exe to add HKCU\Software\Microsoft\Windows\CurrentVersion\policies\system\DisableRegistryTools=1. This disables Registry Tools for the user, a suspicious defense-evasion or user-restriction action uncommon in normal administration.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows reg.exe launched from cmd.exe to add HKCU\\Software\\Microsoft\\Windows\\CurrentVersion\\policies\\system\\DisableRegistryTools=1. This disables Registry Tools for the user, a suspicious defense-evasion or user-restriction action uncommon in normal administration.""}",gpt-5.4,structured,completed,
CYB499-091,Benign,Benign,High,"Sysmon Event ID 1 shows autochk.exe launched as '\??\C:\Windows\system32\autochk.exe *' by smss.exe under NT AUTHORITY\SYSTEM, which is the normal Windows boot-time disk check process chain.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows autochk.exe launched as '\\??\\C:\\Windows\\system32\\autochk.exe *' by smss.exe under NT AUTHORITY\\SYSTEM, which is the normal Windows boot-time disk check process chain.""}",gpt-5.4,structured,completed,
CYB499-092,Malicious,Malicious,High,"PowerShell launches a script that copies calc.exe to the user WindowsApps directory under a deceptive name (foxprow.exe) and then instantiates Excel via COM with ActivateMicrosoftApp, behavior consistent with masquerading/living-off-the-land execution rather than normal administration.","[""event_id"", ""provider"", ""command_line"", ""script_block_text"", ""computer""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text"",""computer""],""evidence"":""PowerShell launches a script that copies calc.exe to the user WindowsApps directory under a deceptive name (foxprow.exe) and then instantiates Excel via COM with ActivateMicrosoftApp, behavior consistent with masquerading/living-off-the-land execution rather than normal administration.""}",gpt-5.4,structured,completed,
CYB499-093,Benign,Benign,Medium,"Security-Auditing event 4798 indicates a local group membership enumeration action; with only the machine account WORKGROUP\SERVER002$ (SYSTEM context) on Server002 and no suspicious process, command line, or network fields, this appears consistent with normal system/admin activity.","[""event_id"", ""provider"", ""user"", ""computer""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""provider"",""user"",""computer""],""evidence"":""Security-Auditing event 4798 indicates a local group membership enumeration action; with only the machine account WORKGROUP\\SERVER002$ (SYSTEM context) on Server002 and no suspicious process, command line, or network fields, this appears consistent with normal system/admin activity.""}",gpt-5.4,structured,completed,
CYB499-094,Malicious,Malicious,High,"PowerShell launched a loop of 1000 Invoke-WebRequest calls to 8.8.8.8/resolve with randomized subdomains under xip.io requesting TXT records, which is highly indicative of scripted DNS-based beaconing/exfiltration or tunneling rather than normal administration.","[""provider"", ""event_id"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""provider"",""event_id"",""command_line"",""script_block_text""],""evidence"":""PowerShell launched a loop of 1000 Invoke-WebRequest calls to 8.8.8.8/resolve with randomized subdomains under xip.io requesting TXT records, which is highly indicative of scripted DNS-based beaconing/exfiltration or tunneling rather than normal administration.""}",gpt-5.4,structured,completed,
CYB499-095,Malicious,Malicious,High,"PowerShell event 403 shows a suspicious script copying calc.exe to the user WindowsApps path as foxprow.exe, indicating masquerading/LOLBin abuse, and then instantiating Excel via COM (Excel.Application), which is consistent with malicious execution behavior rather than normal administration.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell event 403 shows a suspicious script copying calc.exe to the user WindowsApps path as foxprow.exe, indicating masquerading/LOLBin abuse, and then instantiating Excel via COM (Excel.Application), which is consistent with malicious execution behavior rather than normal administration.""}",gpt-5.4,structured,completed,
CYB499-096,Benign,Benign,High,"PowerShell event 400 indicates engine startup, and the HostApplication/command line only runs standard administrative discovery commands 'Get-Service; Get-Process' with no encoded payloads, obfuscation, download activity, or suspicious child behavior shown.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell event 400 indicates engine startup, and the HostApplication/command line only runs standard administrative discovery commands 'Get-Service; Get-Process' with no encoded payloads, obfuscation, download activity, or suspicious child behavior shown.""}",gpt-5.4,structured,completed,
CYB499-097,Malicious,Malicious,High,"PowerShell launched a loop of 1000 Invoke-WebRequest calls to 8.8.8.8/resolve with randomized subdomains under xip.io requesting TXT records, a pattern strongly consistent with DNS/HTTP-based tunneling or covert data transfer rather than normal administration.","[""provider"", ""event_id"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""provider"",""event_id"",""command_line"",""script_block_text""],""evidence"":""PowerShell launched a loop of 1000 Invoke-WebRequest calls to 8.8.8.8/resolve with randomized subdomains under xip.io requesting TXT records, a pattern strongly consistent with DNS/HTTP-based tunneling or covert data transfer rather than normal administration.""}",gpt-5.4,structured,completed,
CYB499-098,Malicious,Benign,Low,"Sysmon event_id 5 indicates a process terminated event. The only process shown is the legitimate Windows binary C:\Windows\System32\bitsadmin.exe run by SERVER002\admin_test, with no command line, parent process, network, or registry context to indicate malicious use.","[""event_id"", ""provider"", ""image"", ""user""]","{""classification"":""Benign"",""confidence"":""Low"",""key_fields"":[""event_id"",""provider"",""image"",""user""],""evidence"":""Sysmon event_id 5 indicates a process terminated event. The only process shown is the legitimate Windows binary C:\\Windows\\System32\\bitsadmin.exe run by SERVER002\\admin_test, with no command line, parent process, network, or registry context to indicate malicious use.""}",gpt-5.4,structured,completed,
CYB499-099,Benign,Benign,High,Security event 4672 from Microsoft-Windows-Security-Auditing indicates special privileges assigned to a new logon; this is commonly generated for the SYSTEM account (NT AUTHORITY\SYSTEM) during normal system activity.,"[""event_id"", ""provider"", ""user""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""user""],""evidence"":""Security event 4672 from Microsoft-Windows-Security-Auditing indicates special privileges assigned to a new logon; this is commonly generated for the SYSTEM account (NT AUTHORITY\\SYSTEM) during normal system activity.""}",gpt-5.4,structured,completed,
CYB499-100,Benign,Benign,High,"Sysmon Event ID 1 shows audiodg.exe launched from C:\Windows\System32 with a normal-looking command line, parented by svchost.exe, and running as LOCAL SERVICE, which is consistent with legitimate Windows audio service behavior.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows audiodg.exe launched from C:\\Windows\\System32 with a normal-looking command line, parented by svchost.exe, and running as LOCAL SERVICE, which is consistent with legitimate Windows audio service behavior.""}",gpt-5.4,structured,completed,
